OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
isrwest140520B	80	lGP074839.MP4	8513	rGP078339.MP4	7482	64.49582	Time seabed	59.95962	45.37704	3.73950	4.55283	2497.09970	28.73016	15.81284	9.19712	-1174.01918	-249.88819	-2189.68988	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest140520B	81	lGP074839.MP4	22489	rGP078339.MP4	21458	68.38192	Time extra	3.74624	46.39271	1.67900	5.02204	2223.00317	15.77631	9.06211	31.17243	-402.25312	-451.09457	-2139.26371	Labridae	Anampses	twistii	4893	1	AD	Passing			
isrwest140520B	82	lGP074839.MP4	29102	rGP078339.MP4	28071	70.22071	Time extra	5.58502	432.48417	9.25787	6.59484	3357.07917	19.51437	39.70065	7.45735	1084.72235	-284.49507	-3164.24091	Lethrinidae	Lethrinus	nebulosus	1846	1	AD	Passing			
isrwest140520B	84	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	423.34249	10.36228	20.02255	8602.15872	8.59190	4.75793	5.80325	482.01728	1191.30357	-8505.62107	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	85	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	452.17087	41.13450	14.50849	8582.32963	9.43888	25.63847	6.48109	871.84079	1104.91922	-8466.13424	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	86	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	464.37071	66.57450	13.59095	8399.30367	11.87807	48.74457	0.97439	972.81839	1429.14828	-8219.45629	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	87	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	403.11365	43.73175	10.52170	8229.49093	15.48127	31.14163	4.31032	1184.93098	1849.64340	-7930.90656	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	88	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	511.08600	33.86712	11.41874	8535.42595	17.93831	21.19402	15.66922	1464.91981	2182.85685	-8120.50750	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	89	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	451.23023	23.37966	18.35961	8357.92224	13.41870	15.20715	5.30827	461.67932	1883.83585	-8129.75270	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	90	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	500.28219	31.25559	17.61341	9044.62876	11.89799	17.62108	5.55358	307.30966	1839.23240	-8850.31606	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	91	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	495.14457	47.84310	19.80441	8551.46533	11.25144	31.61176	6.97965	199.35964	1656.56541	-8387.10952	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	92	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	511.00769	28.85763	22.26543	8592.75654	17.89166	16.71385	9.71192	-1317.42070	2287.62116	-8177.20350	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	93	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	481.32667	31.61698	20.32207	8413.74144	16.03749	19.85889	0.60383	-1164.85269	2011.49391	-8086.28812	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	94	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	415.36796	19.37401	26.71266	9180.21171	12.82609	6.99443	0.35558	-1209.11011	1640.50065	-8951.15062	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	95	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	540.65552	68.09129	24.04188	8887.31244	20.54686	47.14147	11.80442	-2159.91777	2250.38324	-8321.95006	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	96	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	428.61138	27.76385	24.87845	9312.28917	18.25182	7.51047	0.30051	-2086.73924	2037.59579	-8843.78044	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	97	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	506.57385	50.82553	30.79617	8097.89208	26.98872	42.48509	8.90764	-2938.72696	2206.60487	-7215.99854	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520B	98	lGP084839.MP4	1163	rGP088339.MP4	132	71.32765	Time extra	6.69196	464.80158	67.91838	26.18224	9659.23949	24.95666	37.05083	13.34453	-3458.22836	2156.56031	-8757.32903	Scombridae	Thunnus	sp1		1	AD	Passing			
isrwest140520C	0	lGOPR3223.MP4	15065	rGOPR3584.MP4	14039	4.18891	Time seabed	0.13569	36.97727	4.12390	8.52559	3794.58175	11.96163	2.34299	4.26498	-786.45181	-0.20120	-3712.18859	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest140520C	1	lGOPR3223.MP4	22703	rGOPR3584.MP4	21677	6.31270	Time seabed	2.25948	60.49747	8.27503	1.83811	3423.80847	12.49052	32.03904	10.39586	-696.82797	-250.52668	-3342.77304	Labridae	Oxycheilinus	mentalis	12779	1	AD	Passing			
isrwest140520C	2	lGP013223.MP4	7332	rGP013584.MP4	6306	10.91424	Time seabed	6.86102	121.43753	3.20768	1.53204	2089.29439	11.38090	33.49475	5.44552	115.94149	-395.64343	-2048.21261	Callionymidae	Callionymus	filamentosus	225	1	AD	Passing			
isrwest140520C	4	lGP013223.MP4	10657	rGP013584.MP4	9631	11.83877	Time seabed	7.78556	116.01175	9.15236	0.33472	3303.36260	12.00989	39.40826	6.15630	681.45056	-89.98077	-3231.05758	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrwest140520C	5	lGP013223.MP4	10657	rGP013584.MP4	9631	11.83877	Time seabed	7.78556	95.28851	3.96010	1.02155	3186.85893	16.77921	6.16639	0.08431	888.26169	-239.55025	-3051.17628	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrwest140520C	6	lGP013223.MP4	10657	rGP013584.MP4	9631	11.83877	Time seabed	7.78556	110.90358	8.69432	0.87792	3164.16528	17.99763	41.47926	5.93257	968.39289	-134.26360	-3009.34053	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrwest140520C	7	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	151.38717	3.26893	1.08371	2239.68539	2.90544	28.12687	2.93639	54.30213	99.69534	-2236.80638	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	8	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	107.57625	2.00988	0.80942	2303.64756	4.04235	13.93733	1.71176	156.18575	44.46932	-2297.91657	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	9	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	142.29034	4.89566	1.15664	2423.16614	6.70357	38.96892	11.03242	-282.25138	18.58382	-2406.59987	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	10	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	127.43883	1.36174	2.26029	1874.12315	13.80523	7.78229	7.28835	409.29155	-180.20703	-1819.98446	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	11	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	97.02081	1.69869	0.51601	1963.88705	11.15385	14.57513	8.73893	344.92993	-159.21470	-1926.79173	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	12	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	130.23656	3.61474	1.85936	1903.15487	8.67253	50.33409	15.89933	237.01021	-161.79721	-1881.39477	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	13	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	127.91252	2.58995	0.71729	1864.20876	7.22184	32.17349	2.81717	204.78282	-113.95150	-1849.41973	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	14	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	89.19548	1.05752	0.86080	1974.89524	7.69884	0.09255	3.73708	250.54149	-85.00473	-1957.09335	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	15	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	99.61206	2.74279	0.57424	2026.93382	10.23240	27.81669	2.29686	347.78535	-93.23938	-1994.69609	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	16	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	173.52121	4.51536	0.64895	1936.16741	7.46462	63.93272	2.06542	248.03202	-41.83314	-1919.75893	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	17	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	111.68989	3.24261	2.79396	2016.31050	5.86925	35.38046	2.65070	206.04542	-7.58845	-2005.74070	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	18	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	127.58996	2.04556	3.65407	1974.36359	5.88671	20.73338	3.33837	-169.23680	-111.18833	-1963.95205	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	19	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	120.44412	2.76284	0.66534	2133.45730	5.42805	25.55556	0.45368	-139.19051	-146.13588	-2123.89038	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	20	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	134.77943	2.94152	1.61852	2097.34663	5.16814	29.28179	9.98774	96.74171	-162.27829	-2088.82017	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	21	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	158.45561	3.46875	0.91040	1948.28199	7.62550	42.64834	1.41180	83.74136	-244.59400	-1931.05253	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520C	23	lGP023223.MP4	8494	rGP023584.MP4	7468	20.11287	Time seabed	16.05965	383.60922	39.47110	3.83223	7775.61352	21.56160	27.43048	0.79364	-2587.65566	1212.28025	-7231.49918	Scaridae	Scarus	ferrugineus	14380	1	M	Passing	1		
isrwest140520C	24	lGP023223.MP4	17852	rGP023584.MP4	16826	22.71491	Time seabed	18.66170	389.54706	3.86913	4.52580	4489.09819	7.14318	0.55716	3.46754	557.72191	23.48201	-4454.25610	Serranidae	Variola	louti	5354	1	AD	Passing			
isrwest140520C	25	lGP033223.MP4	3045	rGP033584.MP4	2019	27.47328	Time seabed	23.42006	73.53516	3.54178	0.86604	3803.63799	10.35804	1.49333	17.18146	683.58703	-20.33353	-3741.65168	Pseudochromidae	Pseudochromis	pesi	12653	1	AD	Passing			
isrwest140520C	26	lGP033223.MP4	6527	rGP033584.MP4	5501	28.44147	Time seabed	24.38825	79.64458	1.30663	5.34056	1570.84447	17.30410	21.28965	22.07366	210.58922	-417.08815	-1499.74731	Gobiidae	Amblyeleotris	triguttata	26636	1	AD	Passing			
isrwest140520C	27	lGP053223.MP4	5070	rGP053584.MP4	4044	45.78741	Time seabed	41.73419	181.47337	85.79320	8.16839	9141.14325	4.33353	59.05443	22.36673	-690.55571	15.30394	-9115.00951	Balistidae	Sufflamen	albicaudatum	25419	1	AD	Passing			
isrwest140520C	30	lGP053223.MP4	16285	rGP053584.MP4	15259	48.90580	Time seabed	44.85259	283.09167	3.49801	1.70480	2640.69122	9.76362	20.57268	0.66274	299.22226	333.17797	-2602.44282	Malacanthidae	Malacanthus	brevirostris	5795	1	AD	Passing			
isrwest140520D	2	lGP034840.MP4	5413	rGP038340.MP4	4217	28.13171	Time seabed	22.12321	356.60065	1.84435	4.18044	2152.82050	10.79206	14.65781	2.62511	-119.00421	-385.13865	-2114.74403	Lethrinidae	Gymnocranius	grandoculis	1834	1	AD	Passing			
isrwest140520D	3	lGP034840.MP4	30246	rGP038340.MP4	29050	35.03667	Time seabed	29.02817	399.45940	23.58255	7.40509	6423.30554	20.34349	21.61730	9.97643	-2116.22227	712.80753	-6022.65413	Lethrinidae	Lethrinus	nebulosus	1846	1	AD	Passing			
isrwest140520D	4	lGP054840.MP4	22273	rGP058340.MP4	21077	50.57080	Time seabed	44.56230	294.52942	5.88069	7.65894	2815.55411	4.39213	35.59356	18.46527	-130.75123	-171.45433	-2807.28561	Labridae	Choerodon	robustus	6926	1	AD	Passing			
isrwest140520D	5	lGP064840.MP4	17621	rGP068340.MP4	16425	58.15282	Time seabed	52.14431	209.84033	3.77139	5.21144	3065.57051	12.21597	12.76970	7.34479	-634.64886	-134.12142	-2996.15668	Nemipteridae	Nemipterus	zysron	5855	1	AD	Passing			
isrwest140520E	0	lGOPR3224.MP4	28077	rGOPR3585.MP4	26941	7.80697	Time seabed	2.77360	260.11887	17.09227	4.21789	4928.20004	3.59128	35.51797	22.57032	-4.04685	308.66904	-4918.52241	Labridae	Choerodon	robustus	6926	1	AD	Passing			
isrwest140520E	1	lGOPR3224.MP4	28338	rGOPR3585.MP4	27202	7.87954	Time seabed	2.84618	294.19853	73.12278	8.11114	8083.51410	17.40622	67.18764	9.61191	-2411.73221	175.88981	-7713.35276	Labridae	Choerodon	robustus	6926	1	AD	Passing			
isrwest140520E	2	lGOPR3224.MP4	28338	rGOPR3585.MP4	27202	7.87954	Time seabed	2.84618	312.09539	18.01161	7.54593	5786.23844	6.71103	23.67317	6.19221	-672.72947	68.33662	-5746.59208	Labridae	Choerodon	robustus	6926	1	AD	Passing			
isrwest140520E	3	lGP023224.MP4	6916	rGP023585.MP4	5780	19.67410	Time seabed	14.64074	289.91588	42.09951	5.06556	7131.14126	25.07953	49.61919	23.19689	2329.28852	1926.45832	-6458.81948	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest140520E	4	lGP023224.MP4	7816	rGP023585.MP4	6680	19.92435	Time seabed	14.89099	189.44129	3.96841	1.70016	1913.04861	25.41480	64.46559	6.30371	-820.65745	24.40540	-1727.91223	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest140520E	5	lGP033224.MP4	17352	rGP033585.MP4	16216	31.45142	Time seabed	26.41806	334.96151	7.30774	1.21928	2573.66206	9.68150	58.21466	8.20039	-81.55650	-425.06219	-2537.00750	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest140520E	6	lGP053224.MP4	1494	rGP053585.MP4	358	44.79308	Time seabed	39.75972	373.86378	0.85858	1.47309	1725.25589	5.53354	0.34256	2.18947	-11.08412	165.99414	-1717.21605	Lethrinidae	Gymnocranius	grandoculis	1834	1	AD	Passing			
isrwest140520E	7	lGP053224.MP4	25749	rGP053585.MP4	24613	51.53732	Time seabed	46.50396	178.12443	8.88180	1.43835	3113.94512	3.96802	43.85821	3.67889	126.50599	-174.44067	-3106.48046	Nemipteridae	Nemipterus	zysron	5855	1	AD	Passing			
isrwest140520E	8	lGP053224.MP4	25798	rGP053585.MP4	24662	51.55094	Time seabed	46.51758	217.56834	1.59706	1.63210	1674.24214	18.05589	17.53661	2.58710	503.19521	-126.78722	-1591.79343	Nemipteridae	Nemipterus	zysron	5855	1	AD	Passing			
isrwest140520E	9	lGP053224.MP4	25798	rGP053585.MP4	24662	51.55094	Time seabed	46.51758	161.05950	1.23158	1.47260	1623.34113	4.59726	16.35404	0.98293	56.48040	-117.21473	-1618.11839	Nemipteridae	Nemipterus	zysron	5855	1	AD	Passing			
isrwest140520E	10	lGP063224.MP4	8781	rGP063585.MP4	7645	55.69481	Time seabed	50.66144	202.96077	1.25008	6.57165	1153.90726	25.05969	43.75275	15.17809	488.74913	1.51766	-1045.28654	Monacanthidae	Thamnaconus	modestoides	7855	1	AD	Passing			
isrwest140520F	0	lGP013227.MP4	26779	rGP013586.MP4	25561	16.32158	Time seabed	8.11338	196.90527	42.63141	4.94486	6068.33972	20.87434	75.97578	2.65194	-2138.84808	-317.38273	-5670.03915	Pomacanthidae	Apolemichthys	xanthotis	10940	1	AD	Passing			
isrwest140520F	1	lGP023227.MP4	29401	rGP023586.MP4	28183	25.92618	Time seabed	17.71798	213.32715	10.45184	0.99014	3969.23315	22.07753	29.20909	16.13992	-1361.46729	610.00944	-3678.19345	Labridae	Choerodon	robustus	6926	1	AD	Passing			
isrwest140520F	2	lGP023227.MP4	29977	rGP023586.MP4	28759	26.08634	Time seabed	17.87814	204.08302	20.11664	6.49518	4538.04974	21.28395	60.11410	22.62855	-1631.46310	227.63567	-4228.52286	Labridae	Choerodon	robustus	6926	1	AD	Passing			
isrwest140520F	3	lGP023227.MP4	30747	rGP023586.MP4	29529	26.30044	Time seabed	18.09224	262.82503	0.61070	0.63524	1116.80133	11.77167	8.05384	15.97311	-171.03274	-150.52986	-1093.31321	Serranidae	Epinephelus	areolatus	5367	1	AD	Passing			
isrwest140520F	4	lGP033227.MP4	20186	rGP033586.MP4	18968	32.23943	Time seabed	24.03123	192.56631	6.97423	0.86525	2864.96957	26.17001	41.12342	0.03247	-1226.97738	301.82405	-2571.27972	Monacanthidae	Thamnaconus	modestoides	7855	1	AD	Passing			
isrwest140520F	5	lGP033227.MP4	20186	rGP033586.MP4	18968	32.23943	Time seabed	24.03123	180.73385	3.40226	1.73344	2184.72326	24.62392	66.98834	51.11302	-893.70296	172.96983	-1986.04939	Monacanthidae	Thamnaconus	modestoides	7855	1	AD	Passing			
isrwest140520F	6	lGP043227.MP4	22243	rGP043586.MP4	21025	41.68692	Time seabed	33.47872	135.72158	2.20224	3.56796	2095.56106	30.77142	13.08340	40.80547	-1047.60535	-227.95309	-1800.53786	Serranidae	Epinephelus	fasciatus	5348	1	AD	Passing			
isrwest140520F	7	lGP043227.MP4	22293	rGP043586.MP4	21075	41.70083	Time seabed	33.49263	184.01139	2.11003	1.37486	1982.78574	25.54975	7.67965	5.41454	-804.21823	-290.75764	-1788.89137	Serranidae	Epinephelus	fasciatus	5348	1	AD	Passing			
isrwest140520F	9	lGP053227.MP4	7641	rGP053586.MP4	6423	46.50229	Time seabed	38.29409	181.12754	17.84514	6.45208	7501.82303	14.74027	3.31832	14.15821	-1866.97349	-397.14203	-7254.93190	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest141021A	0	lGOPR3296.MP4	22094	rGOPR3652.MP4	22974	6.14336	Time seabed	1.09665	465.32614	13.00971	5.19340	3582.37531	25.46535	59.91200	3.76042	-1419.56263	597.79259	-3234.33127	Acanthuridae	Naso	unicornis	1265	1	AD	Passing			
isrwest141021A	1	lGP013296.MP4	3425	rGP013652.MP4	4305	9.82787	Time seabed	4.78117	46.05776	28.23929	5.96900	5476.40751	13.36506	48.28903	8.65677	972.02276	-810.96718	-5328.09001	Pomacentridae	Chromis	viridis	5679	1	AD	Passing			
isrwest141021A	2	lGP013296.MP4	3425	rGP013652.MP4	4305	9.82787	Time seabed	4.78117	44.08533	30.70502	5.68616	5552.17031	13.48651	51.66473	0.25529	980.40750	-845.84687	-5399.06838	Pomacentridae	Chromis	viridis	5679	1	AD	Passing			
isrwest141021A	3	lGP013296.MP4	3425	rGP013652.MP4	4305	9.82787	Time seabed	4.78117	35.12877	10.46649	6.76848	5607.89633	13.26037	10.94878	7.83987	1010.46797	-795.97340	-5458.37724	Pomacentridae	Chromis	viridis	5679	1	AD	Passing			
isrwest141021A	4	lGP013296.MP4	3425	rGP013652.MP4	4305	9.82787	Time seabed	4.78117	37.87455	18.24043	7.10433	5609.07893	13.95057	25.71349	8.35945	1023.36337	-883.93635	-5443.63393	Pomacentridae	Chromis	viridis	5679	1	AD	Passing			
isrwest141021A	5	lGP013296.MP4	3425	rGP013652.MP4	4305	9.82787	Time seabed	4.78117	44.84791	29.81946	4.94090	6590.84923	15.03573	32.28463	11.63785	1340.49534	-1061.37261	-6365.20652	Pomacentridae	Chromis	viridis	5679	1	AD	Passing			
isrwest141021A	6	lGP013296.MP4	3425	rGP013652.MP4	4305	9.82787	Time seabed	4.78117	73.42543	28.77030	5.83655	5574.97482	13.25861	47.91925	11.96409	937.07307	-869.89528	-5426.37268	Pomacentridae	Chromis	viridis	5679	1	AD	Passing			
isrwest141021A	7	lGP013296.MP4	3425	rGP013652.MP4	4305	9.82787	Time seabed	4.78117	39.20898	7.02596	7.08151	5410.31634	13.15036	4.01194	10.41129	908.35496	-830.64565	-5268.43829	Pomacentridae	Chromis	viridis	5679	1	AD	Passing			
isrwest141021A	9	lGP013296.MP4	6187	rGP013652.MP4	7067	10.59586	Time seabed	5.54915	160.91007	2.32922	4.79408	4600.06396	11.11218	1.62729	4.17012	143.87032	-874.82150	-4513.82068	Balistidae	Sufflamen	albicaudatum	25419	1	AD	Passing			
isrwest141021A	11	lGP013296.MP4	26525	rGP013652.MP4	27405	16.25096	Time seabed	11.20425	561.72730	5.86437	6.27974	4886.41103	10.01529	2.85743	9.14081	-813.18203	-246.77002	-4811.94891	Lethrinidae	Lethrinus	nebulosus	1846	1	AD	Passing			
isrwest141021A	12	lGP023296.MP4	4206	rGP023652.MP4	5086	18.92057	Time seabed	13.87386	334.29153	17.17006	8.69377	5555.44144	23.96472	19.30056	7.86657	-2000.51471	1043.85195	-5076.53855	Siganidae	Siganus	argenteus	4614	1	AD	Passing			
isrwest141021A	13	lGP023296.MP4	4206	rGP023652.MP4	5086	18.92057	Time seabed	13.87386	395.38778	16.69466	9.72673	5985.11090	19.40403	12.08232	9.35722	-1925.98213	494.36760	-5645.15243	Siganidae	Siganus	argenteus	4614	1	AD	Passing			
isrwest141021A	14	lGP023296.MP4	7916	rGP023652.MP4	8796	19.95215	Time seabed	14.90545	64.74341	8.58060	2.84911	3359.54547	27.62282	39.16654	20.37771	-1502.53797	-410.67277	-2976.62112	Pseudochromidae	Pseudochromis	olivaceus	24440	2	AD	Passing			
isrwest141021A	15	lGP023296.MP4	19074	rGP023652.MP4	19954	23.05470	Time seabed	18.00799	68.33624	3.69364	2.93737	2809.39138	27.61720	11.14474	33.42589	-1138.64425	-632.09615	-2489.30185	Gobiidae	Amblyeleotris	steinitzi	7195	1	AD	Passing			
isrwest141021A	18	lGP043296.MP4	4851	rGP043652.MP4	5731	36.85098	Time seabed	31.80427	365.59358	1.85959	4.74847	2863.77988	8.62234	1.35367	7.07096	336.12199	-267.12347	-2831.41347	Scaridae	Hipposcarus	harid	7906	1	AD	Passing			
isrwest141021A	19	lGP043296.MP4	5017	rGP043652.MP4	5897	36.89714	Time seabed	31.85043	342.58499	2.99818	7.22157	4390.03334	7.80581	2.66290	11.79884	320.18925	-502.96874	-4349.35558	Scaridae	Hipposcarus	harid	7906	1	AD	Passing			
isrwest141021A	20	lGP043296.MP4	5397	rGP043652.MP4	6277	37.00280	Time seabed	31.95609	393.05395	13.10463	5.01486	4179.37803	20.31439	33.21964	2.56171	-1413.69749	-326.71568	-3919.42815	Scaridae	Hipposcarus	harid	7906	1	AD	Passing			
isrwest141021A	21	lGP043296.MP4	23697	rGP043652.MP4	24577	42.09122	Time seabed	37.04451	459.71556	19.70649	3.14349	4976.12894	21.92289	36.93739	3.94777	-1830.18452	-319.59809	-4616.29082	Labridae	Cheilinus	lunulatus	12780	1	AD	Passing			
isrwest141021A	22	lGP053296.MP4	2387	rGP053652.MP4	3267	45.04139	Time seabed	39.99468	439.97321	19.94712	7.81209	6710.29060	14.78740	17.05947	9.31788	1392.69386	-996.84705	-6488.04283	Lethrinidae	Lethrinus	mahsena	1843	1	AD	Passing			
isrwest141021A	23	lGP053296.MP4	2912	rGP053652.MP4	3792	45.18736	Time seabed	40.14066	461.89025	0.94854	2.46332	1520.13643	4.89533	10.08055	21.30404	121.47993	45.50175	-1514.59136	Lethrinidae	Lethrinus	mahsena	1843	1	AD	Passing			
isrwest141021A	24	lGP053296.MP4	21184	rGP053652.MP4	22064	50.26800	Time seabed	45.22129	259.00006	0.41547	0.75039	800.29015	5.20767	28.65074	70.96751	37.01823	62.49864	-796.98676	Balistidae	Balistapus	undulatus	6025	1	AD	Passing			
isrwest141021A	25	lGP053296.MP4	30155	rGP053652.MP4	31035	52.76243	Time seabed	47.71572	223.66593	1.49101	0.82214	1364.93630	22.83905	33.51325	8.56696	-506.38498	-155.73457	-1257.92373	Balistidae	Rhinecanthus	assasi	25420	1	AD	Passing			
isrwest141021A	26	lGP063296.MP4	23620	rGP063652.MP4	24500	59.82087	Time seabed	54.77416	404.57552	2.68057	1.51607	3153.50685	16.39295	4.01787	7.82101	520.58788	-721.85641	-3025.31272	Serranidae	Variola	louti	5354	1	AD	Passing			
isrwest141021A	27	lGP063296.MP4	26064	rGP063652.MP4	26944	60.50044	Time seabed	55.45373	352.82356	11.30730	6.42465	4521.17494	22.05111	16.96511	10.72424	-1683.87733	213.83692	-4190.44791	Scaridae	Scarus	ferrugineus	14380	1	M	Passing			
isrwest141021A	28	lGP073296.MP4	7662	rGP073652.MP4	8542	64.25920	Time seabed	59.21249	242.29771	1.08037	1.11062	2050.86017	12.10441	4.22580	2.97798	-142.97392	405.59082	-2005.26356	Caesionidae	Caesio	suevica	922	1	AD	Passing			
isrwest141021A	29	lGP073296.MP4	7662	rGP073652.MP4	8542	64.25920	Time seabed	59.21249	229.98607	0.89625	7.01959	1845.53087	7.57452	3.19586	4.67597	49.19242	238.24416	-1829.42724	Caesionidae	Caesio	suevica	922	1	AD	Passing			
isrwest141021A	30	lGP073296.MP4	15943	rGP073652.MP4	16823	66.56177	Time seabed	61.51506	669.99868	4.30106	3.97052	3475.44272	10.72044	11.71354	19.78265	597.27575	247.41337	-3414.78409	Serranidae	Plectropomus	pessuliferus	7430	1	AD	Passing			
isrwest141021B	0	lGOPR4904.MP4	16655	rGOPR8405.MP4	17297	4.63102	Time seabed	0.00000	173.08136	1.77854	3.73795	2248.28428	14.46605	13.05467	22.43089	-95.83707	553.39820	-2177.00434	Caesionidae	Caesio	lunaris	920	1	AD	Passing			
isrwest141021B	1	lGOPR4904.MP4	16655	rGOPR8405.MP4	17297	4.63102	Time seabed	0.00000	180.53136	1.78477	3.23711	2420.56231	16.14272	8.53118	0.70907	-326.45225	588.51171	-2325.12469	Caesionidae	Caesio	lunaris	920	1	AD	Passing			
isrwest141021B	2	lGOPR4904.MP4	16655	rGOPR8405.MP4	17297	4.63102	Time seabed	0.00000	245.69951	4.94545	5.11187	2294.65214	22.02678	58.83023	27.69964	-652.53042	561.08159	-2127.16242	Caesionidae	Caesio	lunaris	920	1	AD	Passing			
isrwest141021B	3	lGOPR4904.MP4	16655	rGOPR8405.MP4	17297	4.63102	Time seabed	0.00000	182.01310	4.02742	1.95375	2194.69718	30.86665	50.77127	12.72113	-1044.63826	420.16929	-1883.84830	Caesionidae	Caesio	lunaris	920	1	AD	Passing			
