OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
isrwest141021G	2	lGP063299.MP4	29984	rGP063655.MP4	31233	61.59042	Time seabed	52.64398	3520.93487	263.98281	-7840.19940	26.37339	3.31973	59.72719	3.77056	8598.56941	24.22739	Lethrinidae	Lethrinus	borbonicus	1844	1	AD	Passing	1		
isrwest141021G	3	lGP093299.MP4	1731	rGP093655.MP4	2980	80.36111	Time extra	11.22510	-13.27182	-109.22228	-479.87920	0.18075	0.17102	0.26350	0.14628	492.33088	13.15323	Scorpaenidae	Pterois	miles	7797	1	AD	Passing			
isrwest141021H	9	lGP024907.MP4	16824	rGP028408.MP4	17720	22.42907	Time seabed	15.43347	-564.74524	-363.11317	-1881.46380	1.12368	0.86796	3.50134	0.12937	1997.67224	19.86021	Mullidae	Parupeneus	heptacanthus	5991	2	AD	Passing			
isrwest141021I	1	lGP013300.MP4	27095	rGP013656.MP4	27784	16.40945	Time seabed	11.31797	790.82811	-511.43844	-1712.91152	1.35357	1.01630	2.99046	1.38879	1954.74916	28.93473	Muraenidae	Gymnothorax	griseus	8058	1	AD	Passing			
isrwest141021I	2	lGP023300.MP4	13322	rGP023656.MP4	14011	21.45532	Time seabed	16.36385	-8.08351	-60.15286	-5204.38913	1.58575	1.59860	25.04022	9.86683	5204.74302	0.90807	Pomacanthidae	Apolemichthys	xanthotis	10940	1	AD	Passing			
isrwest180321A	0	lGP013270.MP4	17323	rGP013627.MP4	17971	13.69229	Time seabed	4.81731	-467.16281	-464.32877	-1716.85582	0.89443	0.92786	2.90945	0.09542	1838.86819	21.16008	Pseudochromidae	Pectinochromis	lubbocki	12742	1	AD	Passing	2		
isrwest180321A	6	lGP043270.MP4	11999	rGP043627.MP4	12647	38.83852	Time seabed	29.96354	2294.82827	174.51241	-5454.35551	11.96931	1.99022	29.01285	7.20284	5920.02410	22.86010	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
isrwest180321A	7	lGP043270.MP4	11999	rGP043627.MP4	12647	38.83852	Time seabed	29.96354	2476.11958	834.19348	-6341.26245	14.95495	5.61046	38.91105	8.34197	6858.47332	22.31769	Carangidae	Seriola	dumerili	1005	2	AD	Passing			
isrwest180321A	9	lGP043270.MP4	31422	rGP053627.MP4	150	44.23920	Time seabed	35.36422	-286.33712	-318.42444	-6264.06161	2.50127	2.54316	36.22644	7.68582	6278.68226	4.09360	Pinguipedidae	Parapercis	somaliensis	10297	1	AD	Passing			
isrwest180321B	1	lGP034880.MP4	24003	rGP038382.MP4	25348	33.30077	Time seabed	25.60836	21.88270	-370.25405	-1119.50499	0.36804	0.52671	1.25114	0.24995	1179.34657	18.73332	Muraenidae	Gymnothorax	elegans	23130	1	AD	Passing			
isrwest180321B	3	lGP064880.MP4	22938	rGP068382.MP4	24283	59.63124	Time seabed	51.93883	-25.16059	-62.25497	-460.18535	0.16592	0.15752	0.23251	0.20797	465.05838	8.67713	Muraenidae	Gymnothorax	nudivomer	7465	1	AD	Passing			
isrwest180321B	4	lGP084880.MP4	26657	rGP088382.MP4	28002	78.41639	Time extra	10.32226	-98.74223	-347.21302	-2124.08971	0.68984	0.93184	4.29525	2.83375	2154.54496	10.03385	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest180321C	7	lGP053271.MP4	23731	rGP053628.MP4	25702	50.97620	Time seabed	44.92099	1452.08143	-412.18302	-3191.47768	4.47628	1.59582	10.13121	1.80368	3530.43412	25.37932	Labridae	Choerodon	robustus	6926	1	AD	Passing			
isrwest180321D	5	lGP074881.MP4	15120	rGP078383.MP4	16127	66.33293	Time extra	1.28378	1805.21056	-141.70314	-3762.78523	6.24981	1.23023	13.43330	0.19189	4175.81340	25.73275	Ostraciidae	Ostracion	cubicus	6555	1	AD	Passing			
isrwest180321E	1	lGOPR3272.MP4	24653	rGOPR3629.MP4	25848	6.85490	Time seabed	1.82849	31.19733	-484.96864	-1497.94465	0.48233	0.82705	2.19224	2.37273	1574.80349	18.21538	Pomacanthidae	Genicanthus	caudovittatus	11132	1	J	Passing			
isrwest180321E	3	lGOPR3272.MP4	27324	rGOPR3629.MP4	28519	7.59759	Time seabed	2.57118	33.14044	-175.62557	-822.99768	0.28127	0.29877	0.70293	0.09586	842.18039	12.48970	Labridae	Bodianus	opercularis	25754	2	AD	Passing			
isrwest180321E	6	lGP013272.MP4	2190	rGP013629.MP4	3385	9.48447	Time seabed	4.45806	1382.02954	-465.10761	-3999.15281	5.29730	2.12041	15.51742	1.70761	4256.70694	20.11144	Pomacentridae	Chromis	dimidiata	11861	1	AD	Passing			
isrwest180321E	7	lGP013272.MP4	2190	rGP013629.MP4	3385	9.48447	Time seabed	4.45806	1639.57892	-271.07305	-3546.87500	5.60662	1.41876	12.48562	5.56839	3916.88932	25.14520	Pomacentridae	Chromis	dimidiata	11861	1	AD	Passing			
isrwest180321E	8	lGP013272.MP4	2190	rGP013629.MP4	3385	9.48447	Time seabed	4.45806	1421.31571	-440.58826	-4189.23098	5.69736	2.13624	16.98766	4.31270	4445.66222	19.62812	Pomacentridae	Chromis	dimidiata	11861	1	AD	Passing			
isrwest180321E	10	lGP013272.MP4	10406	rGP013629.MP4	11601	11.76898	Time seabed	6.74257	62.54359	505.22088	-6788.11064	2.09851	3.92701	42.49868	1.13937	6807.17312	4.04933	Labridae	Cirrhilabrus	blatteus	25759	1	AD	Passing			
isrwest180321E	11	lGP013272.MP4	10406	rGP013629.MP4	11601	11.76898	Time seabed	6.74257	1727.48585	1417.27382	-6147.84426	10.06657	8.63125	36.01868	0.36745	6541.31955	19.82167	Labridae	Cirrhilabrus	blatteus	25759	1	AD	Passing			
isrwest180321E	15	lGP013272.MP4	25571	rGP013629.MP4	26766	15.98569	Time seabed	10.95928	1531.49766	-909.85821	-3268.56885	4.80035	3.03323	10.59444	0.89633	3722.48162	28.71460	Serranidae	Cephalopholis	miniata	6450	1	AD	Passing			
isrwest180321E	20	lGP023272.MP4	19748	rGP023629.MP4	20943	23.24211	Time seabed	18.21570	-171.97233	813.11465	-3282.47416	1.13636	2.72794	10.13196	0.31960	3386.05472	13.97215	Labridae	Paracheilinus	octotaenia	4840	80	AD	Passing			
isrwest180321E	21	lGP023272.MP4	19748	rGP023629.MP4	20943	23.24211	Time seabed	18.21570	-305.25403	-742.01280	-3786.17745	1.56084	2.80051	13.41834	0.71311	3870.25874	12.18851	Labridae	Paracheilinus	octotaenia	4840	4	AD	Passing			
isrwest180321E	22	lGP023272.MP4	19748	rGP023629.MP4	20943	23.24211	Time seabed	18.21570	895.99467	268.23276	-2995.39677	2.63337	1.23116	8.69576	0.65631	3138.01802	17.27271	Labridae	Paracheilinus	octotaenia	4840	1	AD	Passing			
isrwest180321E	24	lGP033272.MP4	14362	rGP033629.MP4	15557	30.62003	Time seabed	25.59362	39.00541	-179.00754	-813.02755	0.27865	0.29678	0.68759	0.58052	833.41402	12.93500	Chaetodontidae	Chaetodon	paucifasciatus	12296	2	AD	Passing			
isrwest180321E	26	lGP043272.MP4	8125	rGP043629.MP4	9320	37.76133	Time seabed	32.73492	164.26703	-111.55599	-935.49977	0.33316	0.31426	0.89731	0.17219	956.34105	12.12084	Muraenidae	Gymnothorax	nudivomer	7465	1	AD	Passing			
isrwest180321E	28	lGP053272.MP4	3088	rGP053629.MP4	4283	45.23630	Time seabed	40.20989	-916.32878	239.40553	-3073.30719	2.74619	1.20474	9.10979	1.10665	3215.92763	17.06799	Serranidae	Pseudanthias	taeniatus	12776	2	AD	Passing			
isrwest180321F	2	lGOPR4882.MP4	18027	rGOPR8384.MP4	19062	5.01251	Time seabed	0.00000	491.83486	-193.67846	-5264.13227	2.83687	1.78452	25.69714	0.44187	5290.60502	5.89392	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest180321F	3	lGOPR4882.MP4	18027	rGOPR8384.MP4	19062	5.01251	Time seabed	0.00000	538.68145	2.70746	-5422.70936	3.11544	1.67823	27.25823	1.50373	5449.40013	5.68538	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest180321F	4	lGOPR4882.MP4	18027	rGOPR8384.MP4	19062	5.01251	Time seabed	0.00000	1398.23533	12.27299	-5143.95479	6.77460	1.60380	24.96657	2.31423	5330.61755	15.20903	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest180321F	5	lGOPR4882.MP4	18027	rGOPR8384.MP4	19062	5.01251	Time seabed	0.00000	1107.86514	138.85937	-6027.52624	6.35363	2.11704	33.86670	0.50478	6130.06686	10.45186	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest180321F	6	lGOPR4882.MP4	18027	rGOPR8384.MP4	19062	5.01251	Time seabed	0.00000	-3439.09889	-904.83024	-9209.03092	29.41403	7.79576	80.10071	12.08996	9871.79666	21.22057	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest180321F	7	lGOPR4882.MP4	18027	rGOPR8384.MP4	19062	5.01251	Time seabed	0.00000	-1634.88225	-637.57631	-5127.37764	7.90617	3.32064	25.12924	0.71990	5419.34913	19.04334	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest180321F	8	lGOPR4882.MP4	18027	rGOPR8384.MP4	19062	5.01251	Time seabed	0.00000	-1871.74528	-797.65775	-7312.53838	12.85297	5.59946	50.50207	2.38425	7590.31659	15.71107	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest180321F	9	lGOPR4882.MP4	18027	rGOPR8384.MP4	19062	5.01251	Time seabed	0.00000	916.27411	-313.90276	-1836.96293	1.58665	0.77236	3.21003	0.08230	2076.66222	27.93397	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest180321F	10	lGOPR4882.MP4	18050	rGOPR8384.MP4	19085	5.01890	Time seabed	0.00640	-1640.91203	-647.78942	-5097.59153	7.88721	3.34587	24.84592	0.50954	5394.22495	19.24119	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest180321F	18	lGOPR4882.MP4	21165	rGOPR8384.MP4	22200	5.88505	Time seabed	0.87254	-334.36695	-1011.06013	-5861.10615	2.52847	5.55681	31.96221	1.81436	5957.06381	10.68177	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrwest180321F	21	lGOPR4882.MP4	24562	rGOPR8384.MP4	25597	6.82960	Time seabed	1.81709	652.63169	-604.37462	-2253.45432	1.49476	1.44031	4.90108	1.15423	2422.65416	21.81648	Serranidae	Cephalopholis	hemistiktos	6447	2	AD	Passing			
isrwest180321F	28	lGP034882.MP4	18486	rGP038384.MP4	19521	31.76674	Time seabed	26.75423	-1394.27624	-544.48894	-3565.47469	4.69421	2.08144	12.32300	2.28985	3866.92180	22.92288	Labridae	Oxycheilinus	mentalis	12779	1	AD	Passing			
isrwest180321F	30	lGP044882.MP4	31132	rGP058384.MP4	247	44.15856	Time seabed	39.14605	2660.64578	-468.12868	-5828.35804	14.24989	2.93390	31.99577	7.09346	6424.01260	24.94120	Mullidae	Parupeneus	macronemus	7878	1	AD	Passing			
isrwest180321F	38	lGP044882.MP4	31628	rGP058384.MP4	743	44.29647	Time seabed	39.28397	699.11356	94.64842	-2821.41808	1.98142	0.92394	7.59675	0.42195	2908.28438	13.99032	Labridae	Paracheilinus	octotaenia	4840	1	AD	Passing			
isrwest180321F	40	lGP054882.MP4	14530	rGP058384.MP4	15565	48.41781	Time seabed	43.40531	98.25423	-744.31259	-3678.12758	1.17946	2.69816	12.66687	0.99242	3753.96825	11.93683	Muraenidae	Gymnothorax	nudivomer	7465	1	AD	Passing	0		
isrwest180321G	0	lGP013273.MP4	14014	rGP013630.MP4	15288	12.77220	Time seabed	3.94422	-968.29120	-454.74186	-1657.11009	1.53069	0.89218	2.75402	0.95042	1972.40763	32.94778	Pinguipedidae	Parapercis	somaliensis	10297	1	AD	Passing	1		
isrwest180321H	26	lGP014883.MP4	18445	rGP018385.MP4	19377	14.00427	Time seabed	0.00000	-111.20823	361.59332	-4137.05650	1.33532	1.96470	15.92069	1.01379	4154.31745	4.84049	Caesionidae	Caesio	suevica	922	47	AD	Passing			
isrwest180321H	35	lGP014883.MP4	23037	rGP018385.MP4	23969	15.28110	Time seabed	1.27683	2221.14997	-491.79014	-4685.17108	9.53082	2.46656	20.69636	3.88597	5208.28117	25.98950	Lethrinidae	Lethrinus	borbonicus	1844	1	AD	Passing			
isrwest180321H	48	lGP024883.MP4	5091	rGP028385.MP4	6023	19.16665	Time seabed	5.16238	-841.93269	-406.84812	-5516.75896	4.56761	2.54151	28.50539	1.26312	5595.44507	9.80238	Pomacentridae	Dascyllus	trimaculatus	5112	1	AD	Passing			
isrwest180321H	54	lGP024883.MP4	9023	rGP028385.MP4	9955	20.25996	Time seabed	6.25569	478.27365	10.65172	-1915.49984	1.00849	0.59678	3.55184	0.28057	1974.33502	14.01936	Siganidae	Siganus	argenteus	4614	9	AD	Passing			
isrwest180321H	65	lGP024883.MP4	17879	rGP028385.MP4	18811	22.72242	Time seabed	8.71815	685.18304	-295.41828	-1982.86419	1.36638	0.81604	3.82640	1.21951	2118.60760	20.78436	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrwest180321H	74	lGP044883.MP4	13624	rGP048385.MP4	14556	39.29036	Time seabed	25.28609	-1925.00556	-1122.32668	-5276.25291	9.46352	5.62662	26.55562	0.95609	5727.48709	23.10126	Ophichthidae	Myrichthys	maculosus	2650	1	AD	Passing			
isrwest180321H	76	lGP044883.MP4	21276	rGP048385.MP4	22208	41.41804	Time seabed	27.41378	-1472.17848	-385.03006	-2766.22142	3.71248	1.27777	7.40412	0.13370	3157.14089	28.91968	Caesionidae	Caesio	lunaris	920	3	AD	Passing			
isrwest180321H	91	lGP064883.MP4	11451	rGP068385.MP4	12383	56.43721	Time seabed	42.43295	-1430.42135	-663.12827	-2931.16536	3.84599	1.98454	8.30224	0.40813	3328.29907	28.44745	Serranidae	Epinephelus	fasciatus	5348	1	AD	Passing			
isrwest180321H	92	lGP064883.MP4	11451	rGP068385.MP4	12383	56.43721	Time seabed	42.43295	1932.72866	69.33762	-4031.75028	7.16052	1.29943	15.39122	2.60380	4471.60577	25.61485	Serranidae	Epinephelus	fasciatus	5348	1	AD	Passing			
isrwest180321H	99	lGP064883.MP4	12693	rGP068385.MP4	13625	56.78256	Time seabed	42.77829	-99.80092	-235.33263	-1255.97388	0.41937	0.47945	1.55693	1.29560	1281.72230	11.87652	Serranidae	Epinephelus	fasciatus	5348	2	AD	Passing			
isrwest240220A	0	lGOPR3214.MP4	29563	rGOPR3575.MP4	30452	8.22016	Time seabed	0.51301	3920.09868	56.69968	-9938.96447	36.95753	3.27210	94.80174	2.62166	10684.25960	21.52482	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrwest240220A	9	lGP013214.MP4	18843	rGP013575.MP4	19732	14.11493	Time seabed	6.40779	1941.11558	256.99793	-8857.79826	16.01215	3.71502	73.18845	0.14793	9071.63533	12.42774	Labridae	Coris	aygula	5624	1	AD	Passing			
isrwest240220A	11	lGP023214.MP4	6891	rGP023575.MP4	7780	19.66715	Time seabed	11.96000	852.84972	533.34684	-1818.48966	1.54475	1.14485	3.37682	2.00292	2078.15209	28.78405	Caesionidae	Caesio	suevica	922	1	AD	Passing			
isrwest240220A	31	lGP033214.MP4	625	rGP033575.MP4	1514	26.80038	Time seabed	19.09324	6218.19161	1056.75154	-14919.42271	88.31943	16.95128	213.68113	1.10264	16197.89507	22.86625	Pomacanthidae	Apolemichthys	xanthotis	10940	1	AD	Passing			
isrwest240220A	39	lGP043214.MP4	24522	rGP043575.MP4	25411	42.32061	Time seabed	34.61347	3816.71116	1278.69664	-8651.17509	31.57343	11.40700	72.55744	3.41272	9541.75978	24.85378	Chaetodontidae	Heniochus	intermedius	12309	1	AD	Passing			
isrwest240220A	40	lGP043214.MP4	24522	rGP043575.MP4	25411	42.32061	Time seabed	34.61347	2153.90826	652.26362	-4426.30527	9.19645	3.24738	19.38811	0.98043	4965.57620	26.86133	Chaetodontidae	Heniochus	intermedius	12309	1	AD	Passing			
isrwest240220A	43	lGP073214.MP4	20347	rGP073575.MP4	21236	67.78633	Time seabed	60.07919	342.21461	-342.40429	-4299.07353	1.85790	1.82030	17.16393	0.29764	4326.24373	6.64989	Ophichthidae	Myrichthys	maculosus	2650	1	AD	Passing			
isrwest240220B	10	lGP014834.MP4	7991	rGP018332.MP4	9218	11.09748	Time seabed	7.09375	757.37986	915.35884	-6906.35996	5.16424	6.46080	43.92335	9.92239	7007.80379	9.46598	Pomacentridae	Amblyglyphidodon	indicus	61068	1	AD	Passing			
isrwest240220B	11	lGP014834.MP4	7991	rGP018332.MP4	9218	11.09748	Time seabed	7.09375	511.53779	668.04688	-6778.11609	3.73771	4.90056	42.23987	5.63537	6830.14021	6.77320	Pomacentridae	Amblyglyphidodon	indicus	61068	1	AD	Passing			
isrwest240220B	12	lGP014834.MP4	7991	rGP018332.MP4	9218	11.09748	Time seabed	7.09375	433.97681	798.57062	-7383.89522	3.65289	6.17305	50.07275	0.68144	7439.62092	6.67987	Pomacentridae	Amblyglyphidodon	indicus	61068	1	AD	Passing			
isrwest240220B	13	lGP014834.MP4	7991	rGP018332.MP4	9218	11.09748	Time seabed	7.09375	281.30246	886.98088	-7888.80849	3.11619	7.21412	57.11016	3.45385	7943.49832	6.35960	Pomacentridae	Amblyglyphidodon	indicus	61068	1	AD	Passing			
isrwest240220B	14	lGP014834.MP4	7991	rGP018332.MP4	9218	11.09748	Time seabed	7.09375	235.73991	926.80099	-7344.30262	2.71898	6.94921	49.54464	0.52591	7406.30234	7.04463	Pomacentridae	Amblyglyphidodon	indicus	61068	1	AD	Passing			
isrwest240220B	15	lGP014834.MP4	7991	rGP018332.MP4	9218	11.09748	Time seabed	7.09375	260.92976	683.30125	-7401.17265	2.83724	5.46619	50.27997	0.69397	7437.22674	5.28445	Pomacentridae	Amblyglyphidodon	indicus	61068	1	AD	Passing			
isrwest240220B	16	lGP014834.MP4	7991	rGP018332.MP4	9218	11.09748	Time seabed	7.09375	70.84386	755.37533	-7625.64882	2.36149	6.10387	53.37249	2.60613	7663.29763	5.29681	Pomacentridae	Amblyglyphidodon	indicus	61068	1	AD	Passing			
isrwest240220B	17	lGP014834.MP4	7991	rGP018332.MP4	9218	11.09748	Time seabed	7.09375	-457.11763	904.52031	-7458.72257	3.82903	6.93296	51.21642	3.38426	7527.26085	7.39462	Pomacentridae	Amblyglyphidodon	indicus	61068	1	AD	Passing			
isrwest240220B	18	lGP014834.MP4	7991	rGP018332.MP4	9218	11.09748	Time seabed	7.09375	-659.57648	1057.43870	-8203.06589	5.50434	8.76420	61.97656	0.99448	8297.19879	8.31315	Pomacentridae	Amblyglyphidodon	indicus	61068	1	AD	Passing			
isrwest240220B	19	lGP014834.MP4	9576	rGP018332.MP4	10803	11.53819	Time seabed	7.53447	-2059.19820	463.35622	-7949.00382	15.27691	4.56403	59.28137	7.45742	8224.45487	14.79031	Mullidae	Parupeneus	cyclostomus	5990	1	AD	Passing			
isrwest240220B	20	lGP014834.MP4	9576	rGP018332.MP4	10803	11.53819	Time seabed	7.53447	-1797.84038	826.89550	-9510.25094	15.92294	8.38958	83.98592	2.24129	9713.95177	11.59797	Mullidae	Parupeneus	cyclostomus	5990	1	AD	Passing			
isrwest240220B	21	lGP014834.MP4	9576	rGP018332.MP4	10803	11.53819	Time seabed	7.53447	-2091.59520	828.90097	-9597.72808	18.67186	8.51316	85.82128	0.07488	9857.90199	13.05517	Mullidae	Parupeneus	cyclostomus	5990	1	AD	Passing			
isrwest240220B	22	lGP014834.MP4	9576	rGP018332.MP4	10803	11.53819	Time seabed	7.53447	-2760.03445	667.78173	-8979.98487	23.13986	6.74964	75.99510	1.79272	9418.27218	17.46107	Mullidae	Parupeneus	cyclostomus	5990	1	AD	Passing			
isrwest240220B	23	lGP014834.MP4	9576	rGP018332.MP4	10803	11.53819	Time seabed	7.53447	-2493.62956	365.68244	-7276.41435	16.99919	3.63541	50.23932	2.36129	7700.52711	19.05191	Mullidae	Parupeneus	cyclostomus	5990	1	AD	Passing			
isrwest240220B	42	lGP024834.MP4	12777	rGP028332.MP4	14004	21.30378	Time seabed	17.30006	-564.74123	4528.28637	-15372.85687	9.21024	65.68640	217.36195	28.12332	16035.86725	16.14957	Balistidae	Odonus	niger	1311	1	AD	Passing			
isrwest240220B	43	lGP024834.MP4	12777	rGP028332.MP4	14004	21.30378	Time seabed	17.30006	-401.19260	1274.50441	-4460.37999	2.12070	5.57617	18.56825	47.96350	4656.21162	16.30766	Balistidae	Odonus	niger	1311	1	AD	Passing			
isrwest240220B	46	lGP024834.MP4	30625	rGP028332.MP4	31852	26.26652	Time seabed	22.26280	1163.84543	321.03817	-2129.37520	2.26135	0.93815	4.34343	1.43489	2447.82361	29.45164	Siganidae	Siganus	argenteus	4614	1	AD	Passing			
isrwest240220B	47	lGP024834.MP4	30625	rGP028332.MP4	31852	26.26652	Time seabed	22.26280	1103.68300	293.30475	-1954.61108	1.96534	0.82445	3.66124	2.99622	2263.76861	30.19858	Siganidae	Siganus	argenteus	4614	1	AD	Passing			
isrwest240220B	78	lGP054834.MP4	5676	rGP058332.MP4	6903	45.95591	Time seabed	41.95219	213.62367	-7.49356	-2673.46783	0.96504	0.82002	6.68541	0.21648	2681.99953	4.60110	Labridae	Paracheilinus	octotaenia	4840	1	AD	Passing			
isrwest240220B	79	lGP054834.MP4	5676	rGP058332.MP4	6903	45.95591	Time seabed	41.95219	-149.70012	-157.58487	-2444.90287	0.82216	0.81568	5.62080	1.41075	2454.54540	5.36732	Labridae	Paracheilinus	octotaenia	4840	9	AD	Passing			
isrwest240220C	8	lGP013215.MP4	18241	rGP013576.MP4	17196	13.94754	Time seabed	6.98559	-859.09162	-367.95077	-1916.66381	1.63090	0.90356	3.70251	1.31906	2132.37575	26.11880	Labridae	Paracheilinus	octotaenia	4840	1	AD	Passing			
isrwest240220C	9	lGP013215.MP4	18241	rGP013576.MP4	17196	13.94754	Time seabed	6.98559	-945.97551	-484.50644	-1694.48950	1.58390	0.97110	2.95675	0.57050	2000.22769	32.24097	Labridae	Paracheilinus	octotaenia	4840	1	AD	Passing			
isrwest240220C	10	lGP013215.MP4	18241	rGP013576.MP4	17196	13.94754	Time seabed	6.98559	23.64726	-86.68023	-1163.29442	0.37772	0.37543	1.33315	0.63196	1166.75900	4.71932	Labridae	Paracheilinus	octotaenia	4840	2	AD	Passing			
isrwest240220C	20	lGP023215.MP4	25555	rGP023576.MP4	24510	24.85678	Time seabed	17.89482	-1474.55898	1970.94848	-7818.12751	10.86648	14.88170	57.13032	8.55601	8196.46752	17.22660	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest240220C	21	lGP023215.MP4	25555	rGP023576.MP4	24510	24.85678	Time seabed	17.89482	-817.60972	2062.59043	-7572.58824	6.11292	14.95695	53.28033	17.59938	7890.93516	16.03964	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest240220C	22	lGP023215.MP4	25555	rGP023576.MP4	24510	24.85678	Time seabed	17.89482	-834.78509	2480.89585	-9216.65542	7.57631	21.77115	78.69613	0.69892	9581.15063	15.55836	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest240220C	23	lGP023215.MP4	25555	rGP023576.MP4	24510	24.85678	Time seabed	17.89482	2344.28675	2742.94270	-8908.63155	19.62628	23.61150	74.97113	2.96297	9611.61438	21.81218	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest240220C	24	lGP023215.MP4	25555	rGP023576.MP4	24510	24.85678	Time seabed	17.89482	875.09705	2478.76859	-8272.83447	7.09009	19.54812	63.63184	9.05037	8680.43079	17.33277	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest240220C	25	lGP023215.MP4	25555	rGP023576.MP4	24510	24.85678	Time seabed	17.89482	-433.39013	796.96221	-3622.93282	1.80079	2.97394	12.31181	5.38444	3734.78487	13.78350	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest240220C	26	lGP023215.MP4	25555	rGP023576.MP4	24510	24.85678	Time seabed	17.89482	-386.86036	910.63046	-3561.10276	1.65764	3.27850	11.90930	0.06093	3695.99264	15.23943	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest240220C	27	lGP023215.MP4	25555	rGP023576.MP4	24510	24.85678	Time seabed	17.89482	-284.68098	760.54547	-3147.42890	1.26145	2.48053	9.31415	0.50887	3250.50478	14.17472	Pomacentridae	Pomacentrus	trichrourus	12504	2	AD	Passing			
isrwest240220C	36	lGP073215.MP4	12159	rGP073576.MP4	11114	65.50961	Time seabed	58.54766	-425.92575	-316.35289	-1737.67059	0.84887	0.74168	2.94879	0.27663	1816.86295	17.16735	Pomacanthidae	Centropyge	multispinis	6549	1	AD	Passing			
isrwest240220C	45	lGP073215.MP4	28457	rGP073576.MP4	27412	70.04136	Time extra	3.03553	225.21835	-206.17500	-1096.23731	0.40972	0.40628	1.21260	0.33104	1137.96646	15.77735	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest240220E	8	lGP033216.MP4	26390	rGP033577.MP4	25489	33.96449	Time seabed	24.45916	-4.80772	-223.00318	-1850.79935	0.58021	0.67908	3.26319	1.91959	1864.19199	7.18509	Labridae	Cirrhilabrus	blatteus	25759	1	AD	Passing			
isrwest240220E	11	lGP043216.MP4	10414	rGP043577.MP4	9513	38.39780	Time seabed	28.89247	2451.46913	387.30899	-6421.71980	14.93469	3.27477	39.70452	9.21438	6884.63466	21.08390	Fistulariidae	Fistularia	commersonii	5444	1	AD	Passing			
isrwest240220E	23	lGP063216.MP4	16568	rGP063577.MP4	15667	57.86002	Time seabed	48.35470	1304.56898	-313.41409	-2373.07451	3.03206	1.03221	5.76951	1.47408	2726.09817	29.55752	Muraenidae	Gymnothorax	johnsoni	7882	1	AD	Passing	1		
isrwest240220E	39	lGP073216.MP4	11040	rGP073577.MP4	10139	65.19847	Time seabed	55.69314	31.22495	-99.91325	-1163.69238	0.37834	0.37930	1.33446	0.90148	1168.39104	5.43982	Lethrinidae	Lethrinus	borbonicus	1844	5	AD	Passing			
isrwest240220E	43	lGP083216.MP4	15458	rGP083577.MP4	14557	75.30245	Time extra	5.79106	-108.99005	-73.63631	-2155.53696	0.70084	0.67439	4.39117	3.16399	2159.54641	3.67639	Lethrinidae	Lethrinus	borbonicus	1844	21	AD	Passing			
isrwest241220A	1	lGP024864.MP4	23984	rGP028365.MP4	22812	24.41995	Time seabed	17.97323	703.79159	-364.89661	-1462.27325	1.00596	0.66874	2.02415	1.35561	1663.34458	28.65188	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrwest241220C	3	lGOPR4865.MP4	14536	rGOPR8366.MP4	15313	4.04182	Time seabed	0.12596	-1729.33739	1262.68582	-4136.78276	6.54428	5.13226	16.20964	5.81518	4658.10636	27.13053	Scombridae	Gymnosarda	unicolor	106	1	AD	Passing			
isrwest241220C	13	lGP074865.MP4	29918	rGP078366.MP4	30695	70.44760	Time extra	5.78995	346.91220	-287.08192	-1116.27403	0.48944	0.46420	1.22558	0.08215	1203.67430	22.22802	Ostraciidae	Tetrosomus	gibbosus	8129	2	AD	Passing			
